category,prompt_id,split,is_control,entropy,top1_prob,top1_token
familiarity,fam_0084_u,working,False,3.3494389057159424,0.48832494020462036, not
familiarity,fam_0085_u,working,False,3.252673625946045,0.21250952780246735, not
familiarity,fam_0086_u,held_out,False,4.381354331970215,0.269359290599823, not
familiarity,fam_0087_u,held_out,False,3.641964912414551,0.32276153564453125, not
familiarity,fam_0088_u,held_out,False,4.359416484832764,0.23655152320861816, not
familiarity,fam_0089_u,working,False,6.650653839111328,0.07080230861902237, not
familiarity,fam_0090_u,working,False,5.548645973205566,0.21801236271858215, not
familiarity,fam_0091_u,held_out,False,2.676003932952881,0.3416707515716553, Cla
familiarity,fam_0092_u,held_out,False,2.5357086658477783,0.3682686984539032, not
familiarity,fam_0093_u,working,False,1.7891199588775635,0.5543716549873352, Dom
familiarity,fam_0094_u,working,False,4.3643717765808105,0.1396171599626541, not
familiarity,fam_0095_u,working,False,3.864452362060547,0.3551373779773712, not
familiarity,fam_0096_u,held_out,False,1.798115849494934,0.6408981084823608, Ran
familiarity,fam_0097_u,held_out,False,3.3349289894104004,0.3136136829853058, not
familiarity,fam_0098_u,working,False,4.532469272613525,0.2330925166606903, not
familiarity,fam_0099_u,working,False,3.0119051933288574,0.24025672674179077, Martin
familiarity,fam_0100_u,working,False,2.7164697647094727,0.3218384385108948, unavailable
familiarity,fam_0101_u,working,False,2.6815123558044434,0.4817411005496979, Charles
familiarity,fam_0102_u,working,False,5.826043605804443,0.17783820629119873, not
familiarity,fam_0103_u,working,False,3.5506556034088135,0.22066377103328705, not
familiarity,fam_0104_u,working,False,2.014846086502075,0.49815675616264343, A
familiarity,fam_0105_u,working,False,2.4587433338165283,0.5111344456672668, Land
familiarity,fam_0106_u,working,False,2.553720712661743,0.40318942070007324, not
familiarity,fam_0107_u,held_out,False,3.527177333831787,0.34239670634269714, not
familiarity,fam_0108_u,held_out,False,5.358725547790527,0.14232511818408966, not
familiarity,fam_0109_u,working,False,5.017005920410156,0.134856715798378, not
familiarity,fam_0110_u,working,False,3.0716729164123535,0.3206380307674408, not
familiarity,fam_0111_u,working,False,4.290648460388184,0.2730914056301117, not
familiarity,fam_0112_u,working,False,3.7186312675476074,0.3057307004928589, not
familiarity,fam_0113_u,working,False,3.4550554752349854,0.2562617063522339, not
familiarity,fam_0114_u,held_out,False,4.536742687225342,0.16256208717823029, not
familiarity,fam_0115_u,working,False,4.612839698791504,0.30711811780929565, not
familiarity,fam_0116_u,working,False,3.2679359912872314,0.28838321566581726, not
familiarity,fam_0117_u,held_out,False,3.8147287368774414,0.16015103459358215, not
familiarity,fam_0118_u,working,False,2.7406740188598633,0.33746930956840515, unclear
familiarity,fam_0119_u,working,False,3.7188329696655273,0.18410365283489227, not
familiarity,fam_0120_u,working,False,3.5475456714630127,0.14891432225704193, a
familiarity,fam_0121_u,working,False,2.8429720401763916,0.3728496730327606, unclear
familiarity,fam_0122_u,working,False,3.054971218109131,0.3996936082839966, not
familiarity,fam_0123_u,working,False,2.786689281463623,0.5349472761154175, not
familiarity,fam_0124_u,working,False,3.4660239219665527,0.38590362668037415, not
familiarity,fam_0125_u,working,False,3.834941864013672,0.2290491908788681, Mary
familiarity,fam_0126_u,working,False,4.187758922576904,0.33721911907196045, not
familiarity,fam_0127_u,working,False,4.765663146972656,0.2539643347263336, not
familiarity,fam_0128_u,working,False,3.3035888671875,0.42662444710731506, not
familiarity,fam_0129_u,held_out,False,4.498612880706787,0.33182311058044434, not
familiarity,fam_0130_u,working,False,2.3226521015167236,0.4668927490711212, U
familiarity,fam_0131_u,working,False,3.259228229522705,0.49269023537635803, not
familiarity,fam_0132_u,working,False,2.8636159896850586,0.21904535591602325, G
familiarity,fam_0133_u,working,False,2.6537976264953613,0.25128549337387085, not
familiarity,fam_0134_u,working,False,3.0489253997802734,0.2852053940296173, not
familiarity,fam_0135_u,working,False,2.372786045074463,0.3580966293811798, not
familiarity,fam_0136_u,working,False,3.862034320831299,0.24785880744457245, not
familiarity,fam_0137_u,held_out,False,2.8020129203796387,0.4336886405944824, not
familiarity,fam_0138_u,working,False,4.456047058105469,0.2340591847896576, not
familiarity,fam_0139_u,held_out,False,3.0369932651519775,0.4197664260864258, Bel
familiarity,fam_0140_u,working,False,4.029365062713623,0.2145136147737503, not
familiarity,fam_0141_u,held_out,False,2.95981764793396,0.26405689120292664, Dublin
familiarity,fam_0142_u,working,False,3.7445857524871826,0.3083500266075134, not
familiarity,fam_0143_u,held_out,False,2.515209913253784,0.5320942401885986, not
familiarity,fam_0144_u,working,False,3.769374370574951,0.24429498612880707, not
familiarity,fam_0145_u,working,False,3.444394588470459,0.2859833538532257, not
familiarity,fam_0146_u,working,False,3.936910629272461,0.3234584927558899, not
familiarity,fam_0147_u,working,False,3.684048652648926,0.39225804805755615, not
familiarity,fam_0148_u,held_out,False,4.088597297668457,0.35110312700271606, not
familiarity,fam_0149_u,working,False,4.18096399307251,0.2912041246891022, not
familiarity,fam_0150_u,held_out,False,3.8339781761169434,0.2564651072025299, not
familiarity,fam_0151_u,held_out,False,3.447157382965088,0.2850534915924072, not
familiarity,fam_0152_u,working,False,3.638800859451294,0.3276834487915039, not
familiarity,fam_0153_u,working,False,4.231967926025391,0.30235424637794495, not
familiarity,fam_0154_u,held_out,False,3.277679681777954,0.27845966815948486, a
familiarity,fam_0155_u,working,False,4.638723373413086,0.08531564474105835, Roy
familiarity,fam_0156_u,working,False,3.639599323272705,0.26750195026397705, not
familiarity,fam_0157_u,working,False,4.038275718688965,0.29036375880241394, Greg
familiarity,fam_0158_u,working,False,3.5449349880218506,0.3362293541431427, not
familiarity,fam_0159_u,working,False,2.813525676727295,0.3403346538543701, not
familiarity,fam_0160_u,working,False,2.860084056854248,0.328107088804245, not
familiarity,fam_0161_u,working,False,3.1550400257110596,0.28298601508140564, not
familiarity,fam_0162_u,working,False,2.9597363471984863,0.2907143533229828, not
familiarity,fam_0163_u,held_out,False,2.528003215789795,0.2139827162027359, not
familiarity,fam_0164_u,held_out,False,2.7533352375030518,0.35375097393989563, not
familiarity,fam_0165_u,working,False,3.0606870651245117,0.2943728566169739, not
familiarity,fam_0166_u,held_out,False,2.232553005218506,0.47878333926200867, not
familiarity,fam_0167_u,working,False,2.9633584022521973,0.3779067397117615, not
familiarity,fam_0168_u,working,False,3.1918509006500244,0.43746206164360046, not
familiarity,fam_0169_u,working,False,3.9288015365600586,0.2549384534358978, not
familiarity,fam_0170_u,working,False,4.042117118835449,0.2236436903476715, not
familiarity,fam_0171_u,working,False,3.6958601474761963,0.34633976221084595, not
familiarity,fam_0172_u,working,False,3.7452073097229004,0.293258398771286, not
familiarity,fam_0173_u,held_out,False,4.025696754455566,0.1332218050956726, not
familiarity,fam_0174_u,working,False,4.060913562774658,0.18498148024082184, unfortunately
familiarity,fam_0175_u,working,False,2.876898765563965,0.34697720408439636, not
familiarity,fam_0176_u,working,False,3.88112211227417,0.290316641330719, not
familiarity,fam_0177_u,held_out,False,3.496899127960205,0.2969491481781006, not
familiarity,fam_0178_u,held_out,False,3.4163172245025635,0.18007220327854156, I
familiarity,fam_0179_u,working,False,3.5340001583099365,0.31277164816856384, not
familiarity,fam_0180_u,working,False,3.5375216007232666,0.27578815817832947, not
familiarity,fam_0181_u,held_out,False,3.0297017097473145,0.3917742073535919, unavailable
familiarity,fam_0182_u,working,False,3.280301809310913,0.2929701805114746, unavailable
familiarity,fam_0183_u,working,False,4.819754600524902,0.1762392371892929, Alice
familiarity,fam_0184_u,held_out,False,4.240070343017578,0.15526187419891357, not
familiarity,fam_0185_u,working,False,4.307387351989746,0.21440061926841736, not
familiarity,fam_0186_u,held_out,False,3.4204182624816895,0.31494832038879395, not
familiarity,fam_0187_u,working,False,4.57255744934082,0.1356692612171173, not
familiarity,fam_0188_u,working,False,3.6465704441070557,0.28241392970085144, not
familiarity,fam_0189_u,held_out,False,3.6307506561279297,0.2546147108078003, not
familiarity,fam_0190_u,working,False,4.199847221374512,0.15219716727733612, not
familiarity,fam_0191_u,working,False,3.225611686706543,0.23550830781459808, not
familiarity,fam_0192_u,held_out,False,4.5761237144470215,0.19935515522956848, not
familiarity,fam_0193_u,working,False,4.68204402923584,0.12183940410614014, not
familiarity,fam_0194_u,working,False,4.424585342407227,0.13649846613407135, not
familiarity,fam_0000_c,working,True,0.9691024422645569,0.7762314677238464, James
familiarity,fam_0001_c,held_out,True,0.5608798265457153,0.9325100779533386, Jack
familiarity,fam_0002_c,working,True,0.5428575277328491,0.8984829783439636, Tim
familiarity,fam_0003_c,working,True,0.15956616401672363,0.9729769229888916, Charles
familiarity,fam_0004_c,working,True,0.6122896671295166,0.8556312322616577, Corm
familiarity,fam_0005_c,working,True,0.10085446387529373,0.986343264579773, Ian
familiarity,fam_0006_c,held_out,True,0.7249331474304199,0.893668532371521, Alice
familiarity,fam_0007_c,held_out,True,1.6189478635787964,0.5977471470832825, not
familiarity,fam_0008_c,held_out,True,0.5652913451194763,0.9047585129737854, Mark
familiarity,fam_0009_c,working,True,0.10619185864925385,0.9840040802955627, Mark
familiarity,fam_0010_c,working,True,0.24322223663330078,0.9705862402915955, William
familiarity,fam_0011_c,held_out,True,1.1822731494903564,0.825646162033081, Gilbert
familiarity,fam_0012_c,working,True,0.7162013053894043,0.8483332991600037, Roy
familiarity,fam_0013_c,working,True,2.8776869773864746,0.15636219084262848, '
familiarity,fam_0014_c,working,True,0.2727769613265991,0.966704249382019, Ale
familiarity,fam_0015_c,working,True,0.46258705854415894,0.909069836139679, Stephen
familiarity,fam_0016_c,working,True,0.28685271739959717,0.9550398588180542, T
familiarity,fam_0017_c,held_out,True,1.975471019744873,0.6469983458518982, Mom
familiarity,fam_0018_c,working,True,0.8958926200866699,0.8512884974479675, D
familiarity,fam_0019_c,working,True,0.32720547914505005,0.9396764039993286, Louis
familiarity,fam_0020_c,held_out,True,0.3894987106323242,0.928586483001709, Lewis
familiarity,fam_0021_c,working,True,0.23505036532878876,0.9590857625007629, Alice
familiarity,fam_0022_c,held_out,True,0.19093725085258484,0.9705597162246704, Michael
familiarity,fam_0023_c,held_out,True,0.14897999167442322,0.9810670614242554, Stephen
familiarity,fam_0024_c,held_out,True,0.19988811016082764,0.9697892069816589, Henry
familiarity,fam_0025_c,working,True,0.2927330732345581,0.9615607857704163, Rum
familiarity,fam_0026_c,held_out,True,0.21028828620910645,0.9617806077003479, U
familiarity,fam_0027_c,working,True,0.08587472140789032,0.9885237812995911, Steven
familiarity,fam_0028_c,held_out,True,0.45120200514793396,0.9115244150161743, Norman
familiarity,fam_0029_c,working,True,0.8373621106147766,0.8045260906219482, Ger
familiarity,fam_0030_c,working,True,0.3289448022842407,0.9392857551574707, Nic
familiarity,fam_0031_c,held_out,True,0.3422086834907532,0.9466046690940857, Richard
familiarity,fam_0032_c,working,True,0.14431969821453094,0.9734852313995361, New
familiarity,fam_0033_c,working,True,0.07015156745910645,0.9891427159309387, Abu
familiarity,fam_0034_c,working,True,0.599798858165741,0.8684247732162476, Pret
familiarity,fam_0035_c,held_out,True,0.03848690912127495,0.9948228597640991, Springfield
familiarity,fam_0036_c,working,True,0.051152296364307404,0.9930757284164429, Beijing
familiarity,fam_0037_c,working,True,0.03842557966709137,0.9948471784591675, Seoul
familiarity,fam_0038_c,working,True,0.03691450133919716,0.9943994879722595, Sacramento
familiarity,fam_0039_c,held_out,True,0.16887861490249634,0.9671388268470764, Ky
familiarity,fam_0040_c,held_out,True,0.03030076064169407,0.9960377216339111, Trent
familiarity,fam_0041_c,working,True,2.140683889389038,0.3040820062160492, Canada
familiarity,fam_0042_c,working,True,0.30614709854125977,0.944349467754364, Germany
familiarity,fam_0043_c,working,True,0.9564600586891174,0.7694825530052185, the
familiarity,fam_0044_c,working,True,1.8607237339019775,0.41090697050094604, the
familiarity,fam_0045_c,working,True,0.7799758911132812,0.85029137134552, Massachusetts
familiarity,fam_0046_c,working,True,0.10956107079982758,0.9846013784408569, Mexico
familiarity,fam_0047_c,working,True,0.5228275656700134,0.9092641472816467, Italy
familiarity,fam_0048_c,working,True,0.166230708360672,0.9728355407714844, Sweden
familiarity,fam_0049_c,held_out,True,1.101480484008789,0.6377376914024353, England
familiarity,fam_0050_c,held_out,True,0.5228275656700134,0.9092641472816467, Italy
familiarity,fam_0051_c,working,True,1.101480484008789,0.6377376914024353, England
familiarity,fam_0052_c,working,True,0.5228275656700134,0.9092641472816467, Italy
familiarity,fam_0053_c,working,True,0.12377776950597763,0.9796611070632935, France
familiarity,fam_0054_c,working,True,0.5228275656700134,0.9092641472816467, Italy
familiarity,fam_0055_c,held_out,True,0.11469484865665436,0.9818726181983948, Japan
familiarity,fam_0056_c,held_out,True,0.8234430551528931,0.84175044298172, Stephen
familiarity,fam_0057_c,held_out,True,3.5447404384613037,0.24629370868206024, Shir
familiarity,fam_0058_c,held_out,True,0.3223649859428406,0.9572687149047852, John
familiarity,fam_0059_c,held_out,True,0.8658897876739502,0.8665295839309692, Michael
familiarity,fam_0060_c,working,True,0.5063398480415344,0.9049940705299377, Marvin
familiarity,fam_0061_c,working,True,0.14427492022514343,0.9807733297348022, John
familiarity,fam_0062_c,held_out,True,0.5631410479545593,0.9003127217292786, Jerry
familiarity,fam_0063_c,working,True,0.15007111430168152,0.9819747805595398, Paul
familiarity,fam_0064_c,working,True,0.2672155201435089,0.9554167985916138, Bill
familiarity,fam_0065_c,working,True,0.039530590176582336,0.9954947233200073, Jonathan
familiarity,fam_0066_c,working,True,0.6323801875114441,0.8871680498123169, Charles
familiarity,fam_0067_c,held_out,True,0.9484916925430298,0.8190362453460693, John
familiarity,fam_0068_c,working,True,2.0405540466308594,0.5894026160240173, Tom
familiarity,fam_0069_c,working,True,0.8909848928451538,0.8139054179191589, the
familiarity,fam_0070_c,held_out,True,0.8789492845535278,0.7927354574203491, the
familiarity,fam_0071_c,held_out,True,0.0332355797290802,0.995630145072937, Italy
familiarity,fam_0072_c,working,True,1.2859232425689697,0.6321585774421692, the
familiarity,fam_0073_c,working,True,0.23134177923202515,0.9562991261482239, Indonesia
familiarity,fam_0074_c,working,True,0.12533600628376007,0.980854868888855, South
familiarity,fam_0075_c,held_out,True,2.5451250076293945,0.5945108532905579, B
familiarity,fam_0076_c,working,True,1.7773983478546143,0.41026434302330017, Et
familiarity,fam_0077_c,working,True,0.6376539468765259,0.8966213464736938, Evan
familiarity,fam_0078_c,working,True,0.4434240460395813,0.9129438400268555, Steven
familiarity,fam_0079_c,working,True,1.7501168251037598,0.5724732875823975, Peter
familiarity,fam_0080_c,working,True,0.22513818740844727,0.969764769077301, Jonathan
familiarity,fam_0081_c,working,True,2.1140475273132324,0.40829744935035706, So
familiarity,fam_0082_c,working,True,0.1734422743320465,0.9801280498504639, Jerry
familiarity,fam_0083_c,working,True,0.09397521615028381,0.9896087050437927, Michael
familiarity,fam_0084_c,working,True,1.7091820240020752,0.6733728647232056, Brian
familiarity,fam_0085_c,working,True,0.08260141313076019,0.9896923899650574, Oliver
familiarity,fam_0086_c,held_out,True,1.5186669826507568,0.7733902335166931, Oliver
familiarity,fam_0087_c,held_out,True,1.2281363010406494,0.7394599914550781, Tommy
familiarity,fam_0088_c,held_out,True,1.2407982349395752,0.6540390253067017, Andrew
familiarity,fam_0089_c,working,True,0.0486527718603611,0.9957072138786316, Woody
familiarity,fam_0090_c,working,True,1.2075297832489014,0.6512836813926697, Sh
familiarity,fam_0091_c,held_out,True,0.18863403797149658,0.9710062146186829, John
familiarity,fam_0092_c,held_out,True,0.09123189747333527,0.9878553748130798, Joseph
familiarity,fam_0093_c,working,True,0.6699140667915344,0.8396334052085876, A
familiarity,fam_0094_c,working,True,0.32346582412719727,0.9488998651504517, Johann
familiarity,fam_0095_c,working,True,1.560082197189331,0.43129315972328186, King
familiarity,fam_0096_c,held_out,True,0.8171409964561462,0.865760326385498, Keith
familiarity,fam_0097_c,held_out,True,0.8751078844070435,0.8137583136558533, Colonel
familiarity,fam_0098_c,working,True,0.5334641933441162,0.9177952408790588, Charles
familiarity,fam_0099_c,working,True,0.14491644501686096,0.9793492555618286, Bill
familiarity,fam_0100_c,working,True,0.15564554929733276,0.9800717830657959, Walter
familiarity,fam_0101_c,working,True,0.8170357942581177,0.7906179428100586, King
familiarity,fam_0102_c,working,True,0.8697350025177002,0.7620744705200195, Dash
familiarity,fam_0103_c,working,True,1.4468376636505127,0.6667736172676086, Charles
familiarity,fam_0104_c,working,True,0.3866608142852783,0.9440221190452576, Am
familiarity,fam_0105_c,working,True,0.8764638900756836,0.8239709138870239, Thomas
familiarity,fam_0106_c,working,True,1.1244170665740967,0.801439642906189, Bruce
familiarity,fam_0107_c,held_out,True,0.08579164743423462,0.9891322255134583, Odin
familiarity,fam_0108_c,held_out,True,0.534661054611206,0.8608020544052124, Joe
familiarity,fam_0109_c,working,True,0.31949183344841003,0.9502558708190918, John
familiarity,fam_0110_c,working,True,1.1665146350860596,0.6960728764533997, Albert
familiarity,fam_0111_c,working,True,1.027757167816162,0.527626097202301, Har
familiarity,fam_0112_c,working,True,0.08963210880756378,0.9887050986289978, Earl
familiarity,fam_0113_c,working,True,0.07594261318445206,0.9908134341239929, Rocky
familiarity,fam_0114_c,held_out,True,1.9920154809951782,0.31812188029289246, Dick
familiarity,fam_0115_c,working,True,0.6552238464355469,0.8470720052719116, King
familiarity,fam_0116_c,working,True,1.943789005279541,0.45661696791648865, Syn
familiarity,fam_0117_c,held_out,True,2.1694693565368652,0.40394267439842224, Gr
familiarity,fam_0118_c,working,True,2.0997824668884277,0.45659077167510986, Real
familiarity,fam_0119_c,working,True,1.6235628128051758,0.5619778633117676, Action
familiarity,fam_0120_c,working,True,2.721843719482422,0.2757910490036011, Electronic
familiarity,fam_0121_c,working,True,2.1766414642333984,0.36299148201942444, third
familiarity,fam_0122_c,working,True,0.3829943537712097,0.9244333505630493, Nancy
familiarity,fam_0123_c,working,True,0.16589194536209106,0.975674033164978, Barbara
familiarity,fam_0124_c,working,True,0.7777562737464905,0.8355216979980469, Mary
familiarity,fam_0125_c,working,True,0.8641620874404907,0.7831812500953674, Elizabeth
familiarity,fam_0126_c,working,True,1.0666871070861816,0.7383764982223511, Mary
familiarity,fam_0127_c,working,True,0.19697095453739166,0.9777440428733826, E
familiarity,fam_0128_c,working,True,0.45884883403778076,0.8948793411254883, Ann
familiarity,fam_0129_c,held_out,True,0.6196868419647217,0.8717215657234192, Mary
familiarity,fam_0130_c,working,True,1.4321880340576172,0.6230124831199646, Let
familiarity,fam_0131_c,working,True,2.0870349407196045,0.5237943530082703, Olymp
familiarity,fam_0132_c,working,True,0.051056116819381714,0.9952907562255859, Te
familiarity,fam_0133_c,working,True,1.9820114374160767,0.3189517855644226, Actor
familiarity,fam_0134_c,working,True,2.3601841926574707,0.2846766412258148, politician
familiarity,fam_0135_c,working,True,1.7772367000579834,0.4633878469467163, Actress
familiarity,fam_0136_c,working,True,2.0965819358825684,0.6257225275039673, Rio
familiarity,fam_0137_c,held_out,True,0.36858320236206055,0.9453946948051453, Roosevelt
familiarity,fam_0138_c,working,True,0.6978082656860352,0.8287086486816406, T
familiarity,fam_0139_c,held_out,True,0.4076157808303833,0.9439175128936768, Tur
familiarity,fam_0140_c,working,True,0.862684965133667,0.8658502101898193, London
familiarity,fam_0141_c,held_out,True,0.09844537079334259,0.9866414070129395, San
familiarity,fam_0142_c,working,True,0.3177025318145752,0.9533321857452393, Santo
familiarity,fam_0143_c,held_out,True,0.37978214025497437,0.9548174738883972, Bond
familiarity,fam_0144_c,working,True,0.6689592599868774,0.8710767030715942, Beirut
familiarity,fam_0145_c,working,True,1.843653678894043,0.591995894908905, Lv
familiarity,fam_0146_c,working,True,1.1827747821807861,0.7911941409111023, Martin
familiarity,fam_0147_c,working,True,1.5853357315063477,0.5208378434181213, James
familiarity,fam_0148_c,held_out,True,1.99580717086792,0.6143537759780884, Graham
familiarity,fam_0149_c,working,True,2.8303298950195312,0.364126056432724, Mike
familiarity,fam_0150_c,held_out,True,2.375020980834961,0.4901440739631653, Evan
familiarity,fam_0151_c,held_out,True,0.41655921936035156,0.9445013999938965, Nancy
familiarity,fam_0152_c,working,True,1.7394946813583374,0.7378386855125427, Ber
familiarity,fam_0153_c,working,True,0.4195457100868225,0.9130325317382812, Stanley
familiarity,fam_0154_c,held_out,True,2.356959819793701,0.6086392998695374, Jon
familiarity,fam_0155_c,working,True,2.373440980911255,0.6038717031478882, De
familiarity,fam_0156_c,working,True,2.375020980834961,0.4901440739631653, Evan
familiarity,fam_0157_c,working,True,2.5235700607299805,0.36759546399116516, Gordon
familiarity,fam_0158_c,working,True,0.9034470319747925,0.8716251850128174, Sean
familiarity,fam_0159_c,working,True,1.986350178718567,0.6061002016067505, Anglic
familiarity,fam_0160_c,working,True,1.1623884439468384,0.7021540999412537, Anglic
familiarity,fam_0161_c,working,True,0.8479202389717102,0.8540814518928528, Christianity
familiarity,fam_0162_c,working,True,1.0773992538452148,0.7669755816459656, Anglic
familiarity,fam_0163_c,held_out,True,1.394778847694397,0.7260754108428955, Buddhism
familiarity,fam_0164_c,held_out,True,1.921919822692871,0.4669620990753174, Buddhism
familiarity,fam_0165_c,working,True,0.5339581966400146,0.9219560623168945, Buddhism
familiarity,fam_0166_c,held_out,True,1.0328497886657715,0.7551175355911255, Islam
familiarity,fam_0167_c,working,True,1.0328497886657715,0.7551175355911255, Islam
familiarity,fam_0168_c,working,True,1.666717529296875,0.670423686504364, Robert
